"datasetName","basisOfRecord","recordedBy","eventID","parentEventID","eventDate_setup","eventDate_collect","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","locationID_site","locationID_trap","country","countryCode","stateProvince","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","georeferenceProtocol","georeferenceSources","identifiedBy","dung_type","Digitonthophagus gazella","Onthophagus sagittarius","Liatongus militaris","Onitis alexis","Onitis viridulus","Euoniticellus intermedius","Sisyphus spinipes","Sisyphus rubrus","Copris elphenor","Onthophagus nigriventris","Onthophagus binodis","Onitis caffer","Onitis pecuarius","Euoniticellus africanus","Onitis vanderkelleni","Onthophagus obliquus"
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Marlborough 1_2002-04-08_a","Marlborough 1_2002-04-08",2002-04-08,2002-04-09,"2002-04-08/2002-04-09",98,99,2002,4,8,"2002-04-08 2002-04-09","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Marlborough 1","Marlborough 1 1","Australia","AUS","Queensland","Rockhampton","17 km SSW Glenroy",-23.0336666,149.8523407,"EPSG:4326",55,0.000166666666666667,"23 02.02 S","149 51.14 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",32,0,1,0,0,36,0,3,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Marlborough 1_2002-04-08_b","Marlborough 1_2002-04-08",2002-04-08,2002-04-09,"2002-04-08/2002-04-09",98,99,2002,4,8,"2002-04-08 2002-04-09","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Marlborough 1","Marlborough 1 2","Australia","AUS","Queensland","Rockhampton","12 km S Glenroy",-23.0813332,149.8341675,"EPSG:4326",55,0.000166666666666667,"23 04.88 S","149 50.05 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",1,0,1,0,0,47,0,2,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Marlborough 1_2002-05-07_a","Marlborough 1_2002-05-07",2002-05-07,2002-05-08,"2002-05-07/2002-05-08",127,128,2002,5,7,"2002-05-07 2002-05-08","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Marlborough 1","Marlborough 1 1","Australia","AUS","Queensland","Rockhampton","17 km SSW Glenroy",-23.0336666,149.8523407,"EPSG:4326",55,0.000166666666666667,"23 02.02 S","149 51.14 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",8,0,1,0,0,25,0,3,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Marlborough 1_2002-05-07_b","Marlborough 1_2002-05-07",2002-05-07,2002-05-08,"2002-05-07/2002-05-08",127,128,2002,5,7,"2002-05-07 2002-05-08","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Marlborough 1","Marlborough 1 2","Australia","AUS","Queensland","Rockhampton","12 km S Glenroy",-23.0813332,149.8341675,"EPSG:4326",55,0.000166666666666667,"23 04.88 S","149 50.05 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",18,0,2,0,1,34,0,7,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2001-03-15_a","Aramac_2001-03-15",2001-03-15,2001-03-16,"2001-03-15/2001-03-16",74,75,2001,3,15,"2001-03-15 2001-03-16","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 1","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7605,145.5361633,"EPSG:4326",55,0.000166666666666667,"22 45.63 S","145 32.17 E","degrees decimal minutes","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",33,0,0,0,0,21,0,3,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2001-03-15_b","Aramac_2001-03-15",2001-03-15,2001-03-16,"2001-03-15/2001-03-16",74,75,2001,3,15,"2001-03-15 2001-03-16","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 2","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7611103,145.5411072,"EPSG:4326",72,0.000277777777777778,"22 45 40.0 S","145 32 28.0 E","degrees minutes seconds","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",8,0,0,0,0,33,0,17,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2001-04-03_a","Aramac_2001-04-03",2001-04-03,2001-04-04,"2001-04-03/2001-04-04",93,94,2001,4,3,"2001-04-03 2001-04-04","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 1","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7605,145.5361633,"EPSG:4326",55,0.000166666666666667,"22 45.63 S","145 32.17 E","degrees decimal minutes","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",8,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2001-04-03_b","Aramac_2001-04-03",2001-04-03,2001-04-04,"2001-04-03/2001-04-04",93,94,2001,4,3,"2001-04-03 2001-04-04","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 2","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7611103,145.5411072,"EPSG:4326",72,0.000277777777777778,"22 45 40.0 S","145 32 28.0 E","degrees minutes seconds","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2001-05-05_a","Aramac_2001-05-05",2001-05-05,2001-05-06,"2001-05-05/2001-05-06",125,126,2001,5,5,"2001-05-05 2001-05-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 1","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7605,145.5361633,"EPSG:4326",55,0.000166666666666667,"22 45.63 S","145 32.17 E","degrees decimal minutes","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2001-05-05_b","Aramac_2001-05-05",2001-05-05,2001-05-06,"2001-05-05/2001-05-06",125,126,2001,5,5,"2001-05-05 2001-05-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 2","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7611103,145.5411072,"EPSG:4326",72,0.000277777777777778,"22 45 40.0 S","145 32 28.0 E","degrees minutes seconds","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",0,0,0,2,0,2,0,6,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2001-06-16_a","Aramac_2001-06-16",2001-06-16,2001-06-17,"2001-06-16/2001-06-17",167,168,2001,6,16,"2001-06-16 2001-06-17","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 1","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7605,145.5361633,"EPSG:4326",55,0.000166666666666667,"22 45.63 S","145 32.17 E","degrees decimal minutes","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2001-06-16_b","Aramac_2001-06-16",2001-06-16,2001-06-17,"2001-06-16/2001-06-17",167,168,2001,6,16,"2001-06-16 2001-06-17","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 2","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7611103,145.5411072,"EPSG:4326",72,0.000277777777777778,"22 45 40.0 S","145 32 28.0 E","degrees minutes seconds","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2001-07-05_a","Aramac_2001-07-05",2001-07-05,2001-07-06,"2001-07-05/2001-07-06",186,187,2001,7,5,"2001-07-05 2001-07-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 1","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7605,145.5361633,"EPSG:4326",55,0.000166666666666667,"22 45.63 S","145 32.17 E","degrees decimal minutes","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2001-07-05_b","Aramac_2001-07-05",2001-07-05,2001-07-06,"2001-07-05/2001-07-06",186,187,2001,7,5,"2001-07-05 2001-07-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 2","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7611103,145.5411072,"EPSG:4326",72,0.000277777777777778,"22 45 40.0 S","145 32 28.0 E","degrees minutes seconds","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2001-08-12_a","Aramac_2001-08-12",2001-08-12,2001-08-13,"2001-08-12/2001-08-13",224,225,2001,8,12,"2001-08-12 2001-08-13","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 1","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7605,145.5361633,"EPSG:4326",55,0.000166666666666667,"22 45.63 S","145 32.17 E","degrees decimal minutes","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2001-08-12_b","Aramac_2001-08-12",2001-08-12,2001-08-13,"2001-08-12/2001-08-13",224,225,2001,8,12,"2001-08-12 2001-08-13","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 2","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7611103,145.5411072,"EPSG:4326",72,0.000277777777777778,"22 45 40.0 S","145 32 28.0 E","degrees minutes seconds","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2001-09-13_a","Aramac_2001-09-13",2001-09-13,2001-09-14,"2001-09-13/2001-09-14",256,257,2001,9,13,"2001-09-13 2001-09-14","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 1","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7605,145.5361633,"EPSG:4326",55,0.000166666666666667,"22 45.63 S","145 32.17 E","degrees decimal minutes","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2001-09-13_b","Aramac_2001-09-13",2001-09-13,2001-09-14,"2001-09-13/2001-09-14",256,257,2001,9,13,"2001-09-13 2001-09-14","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 2","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7611103,145.5411072,"EPSG:4326",72,0.000277777777777778,"22 45 40.0 S","145 32 28.0 E","degrees minutes seconds","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2002-01-02_a","Aramac_2002-01-02",2002-01-02,2002-01-03,"2002-01-02/2002-01-03",2,3,2002,1,2,"2002-01-02 2002-01-03","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 1","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7605,145.5361633,"EPSG:4326",55,0.000166666666666667,"22 45.63 S","145 32.17 E","degrees decimal minutes","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2002-01-02_b","Aramac_2002-01-02",2002-01-02,2002-01-03,"2002-01-02/2002-01-03",2,3,2002,1,2,"2002-01-02 2002-01-03","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 2","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7611103,145.5411072,"EPSG:4326",72,0.000277777777777778,"22 45 40.0 S","145 32 28.0 E","degrees minutes seconds","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",9,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2002-02-03_a","Aramac_2002-02-03",2002-02-03,2002-02-04,"2002-02-03/2002-02-04",34,35,2002,2,3,"2002-02-03 2002-02-04","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 1","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7605,145.5361633,"EPSG:4326",55,0.000166666666666667,"22 45.63 S","145 32.17 E","degrees decimal minutes","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",68,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2002-02-03_b","Aramac_2002-02-03",2002-02-03,2002-02-04,"2002-02-03/2002-02-04",34,35,2002,2,3,"2002-02-03 2002-02-04","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 2","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7611103,145.5411072,"EPSG:4326",72,0.000277777777777778,"22 45 40.0 S","145 32 28.0 E","degrees minutes seconds","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",37,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2002-03-05_a","Aramac_2002-03-05",2002-03-05,2002-03-06,"2002-03-05/2002-03-06",64,65,2002,3,5,"2002-03-05 2002-03-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 1","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7605,145.5361633,"EPSG:4326",55,0.000166666666666667,"22 45.63 S","145 32.17 E","degrees decimal minutes","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",54,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2002-03-05_b","Aramac_2002-03-05",2002-03-05,2002-03-06,"2002-03-05/2002-03-06",64,65,2002,3,5,"2002-03-05 2002-03-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 2","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7611103,145.5411072,"EPSG:4326",72,0.000277777777777778,"22 45 40.0 S","145 32 28.0 E","degrees minutes seconds","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",48,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2002-04-14_a","Aramac_2002-04-14",2002-04-14,2002-04-15,"2002-04-14/2002-04-15",104,105,2002,4,14,"2002-04-14 2002-04-15","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 1","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7605,145.5361633,"EPSG:4326",55,0.000166666666666667,"22 45.63 S","145 32.17 E","degrees decimal minutes","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2002-04-14_b","Aramac_2002-04-14",2002-04-14,2002-04-15,"2002-04-14/2002-04-15",104,105,2002,4,14,"2002-04-14 2002-04-15","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 2","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7611103,145.5411072,"EPSG:4326",72,0.000277777777777778,"22 45 40.0 S","145 32 28.0 E","degrees minutes seconds","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2002-05-11_a","Aramac_2002-05-11",2002-05-11,2002-05-12,"2002-05-11/2002-05-12",131,132,2002,5,11,"2002-05-11 2002-05-12","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 1","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7605,145.5361633,"EPSG:4326",55,0.000166666666666667,"22 45.63 S","145 32.17 E","degrees decimal minutes","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Aramac_2002-05-11_b","Aramac_2002-05-11",2002-05-11,2002-05-12,"2002-05-11/2002-05-12",131,132,2002,5,11,"2002-05-11 2002-05-12","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Aramac","Aramac 2","Australia","AUS","Queensland","Barcaldine","33 km NNW Aramac",-22.7611103,145.5411072,"EPSG:4326",72,0.000277777777777778,"22 45 40.0 S","145 32 28.0 E","degrees minutes seconds","EPSG:4326","coordinates from Google Earth, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","Google Earth","QDBPP","cattle",0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 3_2001-05-08_a","Clermont 3_2001-05-08",2001-05-08,2001-05-09,"2001-05-08/2001-05-09",128,129,2001,5,8,"2001-05-08 2001-05-09","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 3","Clermont 3 1","Australia","AUS","Queensland","Isaac","6 km NW Frankfield",-22.2941666,147.1569977,"EPSG:4326",55,0.000166666666666667,"22 17.65 S","147 09.42 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,7,0,1,55,42,133,0,0,0,0,0,0,0,0
